友家·国际花园3居室-南卧 [房山长阳]房山线篱笆房   14.78㎡| 15/18层| 3室1厅  距房山线篱笆房站1166米 有2间空房   离地铁近 独立阳台 友家4.0木棉     ￥1590(每月)  查看更多  
友家·首创紫悦台3居室-北卧 [房山良乡]房山线良乡大学城   17.9㎡| 7/17层| 3室1厅  距房山线良乡大学城站391米 有2间空房   离地铁近 集体供暖 友家4.0布丁     ￥1630(每月)  查看更多  
友家·时尚街区东区3居室-南卧 [通州梨园]八通线梨园   15.6㎡| 4/19层| 3室1厅  距八通线梨园站143米   离地铁近 集体供暖 友家4.0米苏     ￥2290(每月)  查看更多  
友家·保利首开熙悦春天2居室-南卧 [大兴天宫院]4号线天宫院   11.35㎡| 19/25层| 2室1厅  距4号线天宫院站190米 有2间空房   离地铁近 集体供暖 友家4.0米苏     ￥3090(每月)  查看更多  
友家·首创紫悦台3居室-北卧 [房山良乡]房山线良乡大学城   17.62㎡| 7/16层| 3室1厅  距房山线良乡大学城站391米 有2间空房   离地铁近 集体供暖 友家4.0米苏     ￥1630(每月)  查看更多  
友家·郁花园一里3居室-南卧 [大兴西红门]4号线高米店北   11.2㎡| 2/7层| 3室1厅  距4号线高米店北站726米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥2290(每月)  查看更多  
友家·恒大未来城3居室-南卧 [大兴大兴其它]4号线义和庄   9.3㎡| 21/25层| 3室1厅  距4号线义和庄站250米 有2间空房   离地铁近 集体供暖 友家4.0拿铁     ￥2390(每月)  查看更多  
友家·一幅画卷4居室-南卧 [亦庄开发区亦庄]亦庄线亦庄文化园   17.4㎡| 10/25层| 4室1厅  距亦庄线亦庄文化园站497米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥3290(每月)  查看更多  
友家·翠屏北里西区7居室-南卧 [通州九棵树家乐福]八通线果园   12.9㎡| 11/11层| 7室1厅  距八通线果园站421米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥2860(每月)  查看更多  
友家·龙跃苑四区4居室-南卧 [昌平回龙观]8号线霍营   27.8㎡| 4/6层| 4室1厅  距8号线霍营站994米 有2间空房   离地铁近 独立阳台 独立供暖 友家4.0木棉     ￥3190(每月)  查看更多  
友家·金汉绿港四区3居室-南卧 [顺义顺义城]15号线顺义   17.5㎡| 11/20层| 3室1厅  距15号线顺义站780米   离地铁近 独卫 独立阳台 集体供暖 友家4.0拿铁     ￥2590(每月)  查看更多  
友家·万科四季花城4居室-南卧 [顺义顺义城]15号线石门   15.7㎡| 2/9层| 4室1厅  距15号线石门站422米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥2860(每月)  查看更多  
友家·万科四季花城3居室-南卧 [顺义顺义城]15号线石门   36.9㎡| 4/9层| 3室1厅  距15号线石门站422米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0布丁     ￥3490(每月)  查看更多  
友家·安河家园3居室-南卧 [海淀海淀北部新区]16号线北安河   14.5㎡| 1/10层| 3室1厅  距16号线北安河站392米 有2间空房   离地铁近 独立阳台 独立供暖 友家4.0木棉     ￥2390(每月)  查看更多  
友家·DBC加州小镇4居室-南卧 [通州临河里]八通线土桥   11.9㎡| 3/5层| 4室1厅  距八通线土桥站555米 有2间空房   离地铁近 独立供暖 友家4.0布丁     ￥1960(每月)  查看更多  
友家·富源里4居室-南卧 [亦庄开发区亦庄]亦庄线亦庄桥   14.6㎡| 5/6层| 4室1厅  距亦庄线亦庄桥站415米 有2间空房   离地铁近 独卫 独立供暖 友家4.0拿铁     ￥3230(每月)  查看更多  
友家·西辛南区3居室-南卧 [顺义顺义城]15号线石门   9.49㎡| 3/6层| 3室1厅  距15号线石门站84米 有2间空房   离地铁近 集体供暖 友家4.0布丁     ￥2090(每月)  查看更多  
友家·方恒东景3居室-北卧 [通州梨园]八通线土桥   6.7㎡| 5/27层| 3室1厅  距八通线土桥站78米 有2间空房   离地铁近 集体供暖 友家4.0米苏     ￥1690(每月)  查看更多  
友家·新城阳光3居室-西卧 [通州梨园]八通线梨园   12.8㎡| 2/15层| 3室1厅  距八通线梨园站445米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥2190(每月)  查看更多  
友家·枣园小区3居室-南卧 [大兴枣园]4号线枣园   12.3㎡| 6/7层| 3室1厅  距4号线枣园站371米   离地铁近 独立阳台 集体供暖 友家4.0布丁     ￥2230(每月)  查看更多  
友家·天之骄子6居室-南卧 [朝阳双井]10号线双井   17.1㎡| 14/15层| 6室1厅  距10号线双井站189米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥4890(每月)  查看更多  
友家·新里.西斯莱公馆4居室-南卧 [大兴黄村]4号线高米店南   12.55㎡| 2/18层| 4室1厅  距4号线高米店南站563米   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥3190(每月)  查看更多  
友家·前进花园石门苑3居室-南卧 [顺义顺义城]15号线石门   15.5㎡| 3/6层| 3室1厅  距15号线石门站690米   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥2360(每月)  查看更多  
友家·东兴一区3居室-北卧 [顺义顺义城]15号线顺义   9㎡| 3/6层| 3室1厅  距15号线顺义站286米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0米苏     ￥1790(每月)  查看更多  
友家·弘善家园4居室-南卧 [朝阳潘家园]10号线十里河   17.6㎡| 3/18层| 4室1厅  距10号线十里河站349米   离地铁近 独卫 独立供暖 友家4.0拿铁     ￥3730(每月)  查看更多  
友家·凌云居4居室-东卧 [西城牛街]4号线菜市口   40㎡| 5/22层| 4室1厅  距4号线菜市口站493米 有2间空房   离地铁近 独卫 独立阳台 集体供暖 友家4.0木棉     ￥5690(每月)  查看更多  
友家·运乔嘉园4居室-南卧 [通州乔庄]6号线北运河西   23.17㎡| 1/6层| 4室1厅  距6号线北运河西站1010米 有2间空房   离地铁近 独立阳台 独立供暖 友家4.0木棉     ￥2390(每月)  查看更多  
友家·华业东方玫瑰4居室-南卧 [通州临河里]八通线临河里   12.9㎡| 11/27层| 4室1厅  距八通线临河里站752米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥2690(每月)  查看更多  
友家·枣园小区3居室-南卧 [大兴枣园]4号线枣园   15.4㎡| 2/7层| 3室1厅  距4号线枣园站371米 有2间空房   离地铁近 集体供暖 友家4.0布丁     ￥2330(每月)  查看更多  
友家·北分厂3居室-南卧 [海淀海淀北部新区]16号线温阳路   11.7㎡| 5/6层| 3室1厅  距16号线温阳路站126米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥2290(每月)  查看更多  
友家·西辛南区3居室-南卧 [顺义顺义城]15号线石门   7.84㎡| 5/6层| 3室1厅  距15号线石门站84米 有2间空房   离地铁近 集体供暖 友家4.0米苏     ￥1990(每月)  查看更多  
友家·东兴一区3居室-南卧 [顺义顺义城]15号线顺义   13.8㎡| 2/6层| 3室1厅  距15号线顺义站286米 有2间空房   离地铁近 集体供暖 友家4.0拿铁     ￥1930(每月)  查看更多  
友家·方南家园一期3居室-南卧 [丰台宋家庄]10号线宋家庄   13.6㎡| 5/6层| 3室1厅  距10号线宋家庄站545米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥2860(每月)  查看更多  
友家·安河家园3居室-南卧 [海淀海淀北部新区]16号线北安河   10.6㎡| 11/15层| 3室1厅  距16号线北安河站392米 有2间空房   离地铁近 独立阳台 独立供暖 友家4.0拿铁     ￥2430(每月)  查看更多  
友家·金惠园三里3居室-南卧 [大兴西红门]4号线高米店北   14.4㎡| 6/6层| 3室1厅  距4号线高米店北站467米 有2间空房   离地铁近 集体供暖 友家4.0布丁     ￥2190(每月)  查看更多  
友家·香林郡4居室-南卧 [通州新华大街]6号线北运河西   18.1㎡| 3/7层| 4室1厅  距6号线北运河西站424米   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥3060(每月)  查看更多  
友家·幸福东区3居室-南卧 [顺义顺义城]15号线顺义   13.5㎡| 3/6层| 3室1厅  距15号线顺义站488米 有2间空房   离地铁近 集体供暖 友家4.0拿铁     ￥1990(每月)  查看更多  
友家·郁花园二里5居室-南卧 [大兴黄村]4号线高米店北   15㎡| 6/7层| 5室2厅  距4号线高米店北站297米   离地铁近 独立供暖 友家3.0布丁     ￥1960(每月)  查看更多  
友家·云立方3居室-南卧 [大兴大兴其它]4号线生物医药基地   15.1㎡| 8/21层| 3室1厅  距4号线生物医药基地站661米 有2间空房   离地铁近 集体供暖 友家4.0木棉     ￥1990(每月)  查看更多  
友家·运河明珠4居室-南卧 [通州乔庄]6号线北运河西   15.2㎡| 10/13层| 4室1厅  距6号线北运河西站306米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥2990(每月)  查看更多  
友家·天秀花园荷塘月舍4居室-南卧 [海淀马连洼]16号线农大南路   13.6㎡| 1/6层| 4室1厅  距16号线农大南路站238米   离地铁近 独立阳台 独立供暖 友家4.0木棉     ￥3490(每月)  查看更多  
友家·三义西里2居室-南卧 [西城广安门]7号线湾子   15.1㎡| 4/5层| 2室1厅  距7号线湾子站168米   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥3760(每月)  查看更多  
友家·天宫院小区3居室-南卧 [大兴大兴其它]4号线生物医药基地   11.22㎡| 11/18层| 3室1厅  距4号线生物医药基地站674米   离地铁近 集体供暖 友家4.0米苏     ￥1790(每月)  查看更多  
友家·车站中里3居室-南卧 [大兴黄村]4号线黄村火车站   10㎡| 6/6层| 3室1厅  距4号线黄村火车站站243米   离地铁近 集体供暖 友家4.0拿铁     ￥1830(每月)  查看更多  
友家·西辛北区3居室-南卧 [顺义顺义城]15号线石门   9.59㎡| 2/5层| 3室1厅  距15号线石门站833米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0布丁     ￥1930(每月)  查看更多  
友家·海淀南路2居室-南卧 [海淀中关村]10号线苏州街   15.3㎡| 1/6层| 2室1厅  距10号线苏州街站80米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥5260(每月)  查看更多  
友家·亦庄北岸4居室-南卧 [大兴旧宫]亦庄线旧宫   17.2㎡| 5/15层| 4室1厅  距亦庄线旧宫站955米   离地铁近 独立阳台 独立供暖 友家4.0木棉     ￥2760(每月)  查看更多  
友家·首开熙悦山澜庭4居室-北卧 [房山长阳]房山线长阳   6㎡| 12/21层| 4室1厅  距房山线长阳站189米   离地铁近 集体供暖 友家4.0米苏     ￥1630(每月)  查看更多  
友家·龙湖时代天街4居室-北卧 [大兴黄村]4号线生物医药基地   10.1㎡| 18/25层| 4室1厅  距4号线生物医药基地站160米   离地铁近 集体供暖 友家4.0米苏     ￥1890(每月)  查看更多  
友家·前进花园石门苑3居室-南卧 [顺义顺义城]15号线石门   15.36㎡| 10/12层| 3室1厅  距15号线石门站690米   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥2290(每月)  查看更多  
友家·前进花园一区3居室-南卧 [顺义顺义城]15号线石门   10.6㎡| 5/6层| 3室1厅  距15号线石门站966米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥1990(每月)  查看更多  
友家·北分厂3居室-南卧 [海淀海淀北部新区]16号线温阳路   17㎡| 5/6层| 3室1厅  距16号线温阳路站126米 有2间空房   离地铁近 集体供暖 友家4.0布丁     ￥2590(每月)  查看更多  
友家·K2玉蘭湾3居室-南卧 [通州通州其它]八通线九棵树   19.4㎡| 27/27层| 3室1厅  距八通线九棵树站279米 有2间空房   离地铁近 集体供暖 友家4.0木棉     ￥3060(每月)  查看更多  
友家·K2玉蘭湾3居室-南卧 [通州通州其它]八通线九棵树   19.4㎡| 27/27层| 3室1厅  距八通线九棵树站279米 有2间空房   离地铁近 集体供暖 友家4.0木棉     ￥3060(每月)  查看更多  
友家·顺驰领海4居室-南卧 [大兴西红门]4号线高米店北   14㎡| 1/4层| 4室1厅  距4号线高米店北站832米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥2290(每月)  查看更多  
友家·鸿顺园东区3居室-南卧 [房山良乡]房山线良乡大学城西   14.1㎡| 1/6层| 3室1厅  距房山线良乡大学城西站160米   离地铁近 集体供暖 友家4.0木棉     ￥1660(每月)  查看更多  
友家·新城阳光3居室-西北卧 [通州梨园]八通线梨园   10.4㎡| 2/15层| 3室1厅  距八通线梨园站445米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0布丁     ￥2160(每月)  查看更多  
友家·K2玉蘭湾3居室-南卧 [通州通州其它]八通线九棵树   23.3㎡| 27/27层| 3室1厅  距八通线九棵树站279米 有2间空房   离地铁近 集体供暖 友家4.0拿铁     ￥3390(每月)  查看更多  
友家·K2玉蘭湾3居室-南卧 [通州通州其它]八通线九棵树   23.3㎡| 27/27层| 3室1厅  距八通线九棵树站279米 有2间空房   离地铁近 集体供暖 友家4.0拿铁     ￥3390(每月)  查看更多  
友家·云趣园一区4居室-南卧 [昌平回龙观]8号线育知路   17.7㎡| 6/6层| 4室1厅  距8号线育知路站218米   离地铁近 独卫 独立供暖 友家4.0拿铁     ￥3190(每月)  查看更多  
友家·中建国际港4居室-北卧 [大兴西红门]4号线枣园   8.7㎡| 29/33层| 4室1厅  距4号线枣园站99米 有2间空房   离地铁近 集体供暖 友家4.0米苏     ￥1990(每月)  查看更多  
友家·金地朗悦沁园3居室-南卧 [房山良乡]房山线良乡大学城北   15.2㎡| 5/6层| 3室1厅  距房山线良乡大学城北站978米 有2间空房   离地铁近 集体供暖 友家4.0拿铁     ￥1660(每月)  查看更多  
友家·北店嘉园6居室-南卧 [昌平回龙观]8号线育知路   29.2㎡| 6/7层| 6室1厅  距8号线育知路站828米 有2间空房   离地铁近 独立供暖 友家4.0木棉     ￥2490(每月)  查看更多  
友家·天赐良园东三期6居室-南卧 [通州北关]6号线物资学院路   13.8㎡| 5/5层| 6室1厅  距6号线物资学院路站195米   离地铁近 集体供暖 友家4.0布丁     ￥2390(每月)  查看更多  
友家·香林郡3居室-南卧 [通州新华大街]6号线北运河西   28.4㎡| 5/6层| 3室1厅  距6号线北运河西站424米 有2间空房   离地铁近 集体供暖 友家4.0木棉     ￥2630(每月)  查看更多  
友家·大瓦窑绿洲家园3居室-南卧 [丰台青塔]14号线大瓦窑   12㎡| 10/10层| 3室1厅  距14号线大瓦窑站315米 有2间空房   离地铁近 独立阳台 独立供暖 友家4.0拿铁     ￥2630(每月)  查看更多  
友家·温榆风格3居室-南卧 [通州北关]6号线物资学院路   17.6㎡| 5/6层| 3室1厅  距6号线物资学院路站413米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥2960(每月)  查看更多  
友家·西辛北区4居室-南卧 [顺义顺义城]15号线石门   18.3㎡| 2/6层| 4室1厅  距15号线石门站833米   离地铁近 独立阳台 集体供暖 友家2.0拿铁     ￥1990(每月)  查看更多  
友家·安河家园4居室-南卧 [海淀海淀北部新区]16号线北安河   14.3㎡| 7/10层| 4室1厅  距16号线北安河站392米   离地铁近 独立阳台 独立供暖 友家4.0布丁     ￥2190(每月)  查看更多  
友家·三合庄园3居室-南卧 [昌平回龙观]8号线育知路   15.8㎡| 5/5层| 3室1厅  距8号线育知路站737米   离地铁近 独立阳台 独立供暖 友家4.0木棉     ￥2790(每月)  查看更多  
友家·鸿顺园西区3居室-西卧 [房山良乡]房山线良乡大学城西   15.3㎡| 4/6层| 3室1厅  距房山线良乡大学城西站276米   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥1960(每月)  查看更多  
友家·新里.西斯莱公馆4居室-南卧 [大兴黄村]4号线高米店南   12.55㎡| 11/18层| 4室1厅  距4号线高米店南站563米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥3190(每月)  查看更多  
友家·万年花城四期4居室-南卧 [丰台玉泉营]10号线首经贸   17.2㎡| 5/13层| 4室1厅  距10号线首经贸站423米 有2间空房   离地铁近 集体供暖 友家4.0米苏     ￥2890(每月)  查看更多  
友家·天通西苑二区4居室-南卧 [昌平天通苑]5号线天通苑   17.6㎡| 24/33层| 4室1厅  距5号线天通苑站427米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥3530(每月)  查看更多  
友家·东兴一区3居室-南卧 [顺义顺义城]15号线顺义   11.3㎡| 4/6层| 3室1厅  距15号线顺义站286米   离地铁近 集体供暖 友家4.0布丁     ￥1990(每月)  查看更多  
友家·翠成馨园3居室-南卧 [朝阳欢乐谷]7号线欢乐谷景区   14.8㎡| 14/28层| 3室1厅  距7号线欢乐谷景区站937米 有2间空房   离地铁近 独立阳台 独立供暖 友家4.0布丁     ￥2390(每月)  查看更多  
友家·东兴一区3居室-南卧 [顺义顺义城]15号线顺义   11.5㎡| 3/6层| 3室1厅  距15号线顺义站286米 有2间空房   离地铁近 集体供暖 友家4.0布丁     ￥1990(每月)  查看更多  
友家·西辛北区4居室-南卧 [顺义顺义城]15号线石门   12㎡| 2/6层| 4室1厅  距15号线石门站833米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥2490(每月)  查看更多  
友家·怡馨家园4居室-南卧 [顺义顺义城]15号线石门   15.7㎡| 12/18层| 4室1厅  距15号线石门站1251米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥1890(每月)  查看更多  
友家·名都家苑3居室-南卧 [丰台马家堡]4号线公益西桥   17.1㎡| 16/13层| 3室1厅  距4号线公益西桥站190米   离地铁近 独立阳台 集体供暖 友家3.0拿铁     ￥3290(每月)  查看更多  
友家·鑫苑鑫都汇3居室-南卧 [大兴黄村]4号线生物医药基地   11.6㎡| 14/25层| 3室1厅  距4号线生物医药基地站273米 有2间空房   离地铁近 集体供暖 友家4.0木棉     ￥2690(每月)  查看更多  
友家·华业东方玫瑰C区4居室-南卧 [通州临河里]八通线临河里   13.5㎡| 4/27层| 4室1厅  距八通线临河里站503米   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥2690(每月)  查看更多  
友家·前进花园石门苑3居室-南卧 [顺义顺义城]15号线石门   10.14㎡| 6/6层| 3室1厅  距15号线石门站690米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥2160(每月)  查看更多  
友家·新康园4居室-南卧 [海淀西三旗]8号线育新   24.1㎡| 28/32层| 4室1厅  距8号线育新站578米   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥3830(每月)  查看更多  
友家·金汉绿港三区4居室-南卧 [顺义顺义城]15号线顺义   16.6㎡| 18/20层| 4室1厅  距15号线顺义站640米 有2间空房   离地铁近 集体供暖 友家4.0木棉     ￥2290(每月)  查看更多  
友家·润杰经典创新园4居室-南卧 [昌平沙河]昌平线昌平站   16.4㎡| 6/6层| 4室1厅  距昌平线昌平站站1122米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥2290(每月)  查看更多  
友家·翰林庭院3居室-南卧 [大兴黄村]4号线黄村火车站   15.3㎡| 6/14层| 3室1厅  距4号线黄村火车站站215米   离地铁近 独卫 独立供暖 友家4.0拿铁     ￥3030(每月)  查看更多  
友家·西辛南区3居室-南卧 [顺义顺义城]15号线石门   10㎡| 5/6层| 3室1厅  距15号线石门站84米   离地铁近 独卫 集体供暖 友家4.0布丁     ￥2560(每月)  查看更多  
友家·蓝光星华海悦城5居室-南卧 [房山良乡]房山线苏庄   12.4㎡| 5/6层| 5室1厅  距房山线苏庄站781米 有2间空房   离地铁近 集体供暖 友家4.0米苏     ￥1430(每月)  查看更多  
友家·朱辛庄南区4居室-南卧 [昌平回龙观]昌平线朱辛庄   13.1㎡| 2/6层| 4室1厅  距昌平线朱辛庄站690米   离地铁近 独立阳台 独立供暖 友家4.0布丁     ￥2590(每月)  查看更多  
友家·五和万科长阳天地3居室-南卧 [房山长阳]房山线篱笆房   10.7㎡| 10/21层| 3室1厅  距房山线篱笆房站903米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥2230(每月)  查看更多  
友家·香林郡4居室-南卧 [通州新华大街]6号线北运河西   17㎡| 3/6层| 4室1厅  距6号线北运河西站424米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥3160(每月)  查看更多  
友家·黄村西里3居室-南卧 [大兴黄村]4号线黄村西大街   9.6㎡| 2/6层| 3室1厅  距4号线黄村西大街站372米 有2间空房   离地铁近 集体供暖 友家4.0拿铁     ￥1790(每月)  查看更多  
友家·宣武门外东大街3居室-南卧 [西城宣武门]4号线宣武门   12.1㎡| 5/11层| 3室1厅  距4号线宣武门站18米   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥3460(每月)  查看更多  
友家·北京城建国誉府5居室-南卧 [房山长阳]房山线广阳城   13.71㎡| 3/6层| 5室1厅  距房山线广阳城站1269米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥1960(每月)  查看更多  
友家·大东路住宅楼3居室-南卧 [顺义顺义城]15号线顺义   9.16㎡| 5/6层| 3室1厅  距15号线顺义站821米   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥1760(每月)  查看更多  
友家·金地朗悦悦园3居室-南卧 [房山良乡]房山线良乡大学城北   14.4㎡| 5/7层| 3室1厅  距房山线良乡大学城北站922米 有2间空房   离地铁近 集体供暖 友家4.0拿铁     ￥1630(每月)  查看更多  
友家·前进花园一区4居室-南卧 [顺义顺义城]15号线石门   16㎡| 3/6层| 4室1厅  距15号线石门站966米   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥1830(每月)  查看更多  
友家·龙湖时代天街2居室-西卧 [大兴黄村]4号线生物医药基地   10.68㎡| 13/25层| 2室1厅  距4号线生物医药基地站160米   离地铁近 集体供暖 友家4.0米苏     ￥2390(每月)  查看更多  
友家·天通西苑三区4居室-北卧 [昌平天通苑]5号线天通苑   22㎡| 16/32层| 4室1厅  距5号线天通苑站273米   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥2560(每月)  查看更多  
友家·星河城西区4居室-南卧 [丰台马家堡]4号线公益西桥   17.8㎡| 13/18层| 4室1厅  距4号线公益西桥站324米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥3990(每月)  查看更多  
友家·万科四季花城3居室-南卧 [顺义顺义城]15号线石门   8.84㎡| 4/15层| 3室1厅  距15号线石门站422米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0布丁     ￥2430(每月)  查看更多  
友家·恒大未来城3居室-北卧 [大兴大兴其它]4号线义和庄   13.15㎡| 11/23层| 3室1厅  距4号线义和庄站250米   离地铁近 集体供暖 友家4.0木棉     ￥1860(每月)  查看更多  
友家·天通苑北一区5居室-南卧 [昌平天通苑]5号线天通苑   14.78㎡| 12/13层| 5室1厅  距5号线天通苑站383米   离地铁近 集体供暖 友家4.0拿铁     ￥2590(每月)  查看更多  
友家·瑞丽江畔3居室-南卧 [丰台马家堡]10号线角门西   13.9㎡| 16/21层| 3室1厅  距10号线角门西站237米   离地铁近 独立阳台 集体供暖 友家3.0木棉     ￥2860(每月)  查看更多  
友家·新城阳光3居室-西南卧 [通州梨园]八通线梨园   19.9㎡| 2/15层| 3室1厅  距八通线梨园站445米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥3190(每月)  查看更多  
友家·天宫院小区3居室-南卧 [大兴大兴其它]4号线生物医药基地   11.22㎡| 11/18层| 3室1厅  距4号线生物医药基地站674米   离地铁近 集体供暖 友家4.0米苏     ￥1860(每月)  查看更多  
友家·新康园4居室-南卧 [海淀西三旗]8号线育新   13.9㎡| 2/5层| 4室1厅  距8号线育新站578米   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥2590(每月)  查看更多  
友家·西辛北区4居室-南卧 [顺义顺义城]15号线石门   12.36㎡| 4/6层| 4室1厅  距15号线石门站833米 有2间空房   离地铁近 独卫 集体供暖 友家4.0拿铁     ￥2590(每月)  查看更多  
友家·艺水芳园4居室-南卧 [朝阳双桥]八通线传媒大学   16.2㎡| 14/15层| 4室1厅  距八通线传媒大学站824米 有2间空房   离地铁近 独卫 独立阳台 独立供暖 友家4.0拿铁     ￥3490(每月)  查看更多  
友家·葛布店东里3居室-南卧 [通州玉桥]八通线梨园   9.3㎡| 2/6层| 3室1厅  距八通线梨园站844米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥2060(每月)  查看更多  
友家·新华街三里3居室-南卧 [丰台科技园区]9号线丰台南路   11.8㎡| 5/6层| 3室1厅  距9号线丰台南路站459米   离地铁近 独立阳台 集体供暖 友家4.0拿铁     ￥2690(每月)  查看更多  
友家·天赐良园东三期4居室-南卧 [通州北关]6号线物资学院路   13.8㎡| 4/5层| 4室1厅  距6号线物资学院路站195米   离地铁近 独立阳台 集体供暖 友家4.0布丁     ￥2790(每月)  查看更多  
友家·胜利小区3居室-南卧 [顺义顺义城]15号线顺义   19.5㎡| 6/6层| 3室1厅  距15号线顺义站620米 有2间空房   离地铁近 集体供暖 友家4.0木棉     ￥2190(每月)  查看更多  
友家·前进花园一区3居室-南卧 [顺义顺义城]15号线石门   11.23㎡| 6/6层| 3室1厅  距15号线石门站966米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥2260(每月)  查看更多  
友家·龙湖时代天街3居室-西卧 [大兴黄村]4号线生物医药基地   10.7㎡| 13/26层| 3室1厅  距4号线生物医药基地站160米 有2间空房   离地铁近 独立供暖 友家4.0米苏     ￥1830(每月)  查看更多  
友家·龙湖时代天街3居室-西卧 [大兴黄村]4号线生物医药基地   10.68㎡| 9/25层| 3室1厅  距4号线生物医药基地站160米 有2间空房   离地铁近 集体供暖 友家4.0米苏     ￥1890(每月)  查看更多  
友家·恒大未来城3居室-西卧 [大兴大兴其它]4号线义和庄   9.1㎡| 22/23层| 3室1厅  距4号线义和庄站250米 有2间空房   离地铁近 集体供暖 友家4.0米苏     ￥1690(每月)  查看更多  
友家·风雅园三区4居室-南卧 [昌平龙泽]8号线育知路   14.3㎡| 2/6层| 4室1厅  距8号线育知路站880米 有2间空房   离地铁近 独卫 独立阳台 独立供暖 友家4.0拿铁     ￥3390(每月)  查看更多  
友家·富源里4居室-南卧 [亦庄开发区亦庄]亦庄线亦庄桥   9.9㎡| 5/6层| 4室1厅  距亦庄线亦庄桥站415米 有2间空房   离地铁近 独立供暖 友家4.0布丁     ￥2290(每月)  查看更多  
友家·云立方3居室-南卧 [大兴大兴其它]4号线生物医药基地   10.99㎡| 8/21层| 3室1厅  距4号线生物医药基地站661米 有2间空房   离地铁近 集体供暖 友家4.0米苏     ￥1890(每月)  查看更多  
友家·西上园一区3居室-南卧 [通州新华大街]6号线通运门   19㎡| 10/12层| 3室1厅  距6号线通运门站502米 有2间空房   离地铁近 集体供暖 友家4.0拿铁     ￥2430(每月)  查看更多  
友家·前进花园石门苑3居室-南卧 [顺义顺义城]15号线石门   15㎡| 1/6层| 3室1厅  距15号线石门站690米 有2间空房   离地铁近 独立阳台 集体供暖 友家4.0木棉     ￥2030(每月)  查看更多  
友家·建新南区3居室-南卧 [顺义顺义城]15号线顺义   11.2㎡| 1/6层| 3室1厅  距15号线顺义站883米   离地铁近 独立阳台 集体供暖 友家4.0布丁     ￥1760(每月)  查看更多  
友家·金地朗悦朗园3居室-南卧 [房山良乡]房山线良乡大学城北   11.1㎡| 6/14层| 3室1厅  距房山线良乡大学城北站808米 有2间空房   离地铁近 集体供暖 友家4.0布丁     ￥1730(每月)  查看更多  
友家·时代龙和4居室-南卧 [大兴黄村]4号线黄村西大街   13.5㎡| 3/15层| 4室1厅  距4号线黄村西大街站957米   离地铁近 独卫 独立阳台 独立供暖 友家4.0拿铁     ￥2690(每月)  查看更多  
